id,left,top,right,bottom,AgricultureFishing,BuildingCivil,Chemicals,Machine,Market,Media,MetalProducts,Metalworking,Mining,OtherProduct,Service,TransportIndustry,Warehouse,x,y,gridprob
4976,15557049.27,4261653.657,15558049.27,4260653.657,0 ,12 ,0 ,9 ,2 ,5 ,0 ,0 ,0 ,21 ,70 ,0 ,1 ,90,29,0.001619463
4977,15557049.27,4260653.657,15558049.27,4259653.657,0 ,20 ,2 ,17 ,10 ,15 ,0 ,0 ,0 ,25 ,75 ,0 ,2 ,90,28,0.002216283
4978,15557049.27,4259653.657,15558049.27,4258653.657,0 ,25 ,4 ,17 ,25 ,67 ,5 ,3 ,0 ,116 ,210 ,1 ,2 ,90,27,0.006046202
4979,15557049.27,4258653.657,15558049.27,4257653.657,0 ,4 ,0 ,1 ,3 ,8 ,0 ,1 ,1 ,4 ,19 ,1 ,0 ,90,26,0.000468607
4980,15557049.27,4257653.657,15558049.27,4256653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90,25,0
4981,15557049.27,4256653.657,15558049.27,4255653.657,0 ,0 ,1 ,1 ,2 ,0 ,0 ,1 ,1 ,0 ,23 ,0 ,0 ,90,24,0.000367563
4982,15557049.27,4255653.657,15558049.27,4254653.657,0 ,20 ,12 ,20 ,26 ,46 ,1 ,3 ,1 ,26 ,297 ,15 ,4 ,90,23,0.005703454
4983,15557049.27,4254653.657,15558049.27,4253653.657,1 ,44 ,22 ,49 ,31 ,72 ,3 ,3 ,1 ,39 ,159 ,9 ,13 ,90,22,0.005332576
4984,15557049.27,4253653.657,15558049.27,4252653.657,0 ,30 ,9 ,34 ,20 ,37 ,3 ,6 ,0 ,25 ,122 ,7 ,7 ,90,21,0.003666719
4985,15557049.27,4252653.657,15558049.27,4251653.657,0 ,9 ,5 ,20 ,8 ,13 ,2 ,1 ,0 ,14 ,32 ,7 ,10 ,90,20,0.001453179
4986,15557049.27,4251653.657,15558049.27,4250653.657,0 ,3 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,3 ,9 ,4 ,10 ,90,19,0.000318605
4987,15557049.27,4250653.657,15558049.27,4249653.657,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,2 ,90,18,5.50063E-05
4988,15557049.27,4249653.657,15558049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,5 ,90,17,4.70398E-05
4989,15557049.27,4248653.657,15558049.27,4247653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90,16,1.69581E-05
4990,15557049.27,4247653.657,15558049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,90,15,1.59575E-05
4991,15557049.27,4246653.657,15558049.27,4245653.657,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,90,14,5.03537E-05
4992,15557049.27,4245653.657,15558049.27,4244653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,90,13,1.78914E-05
4993,15557049.27,4244653.657,15558049.27,4243653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,90,12,2.83159E-05
4994,15557049.27,4243653.657,15558049.27,4242653.657,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,4 ,4 ,0 ,2 ,90,11,0.000336512
4995,15557049.27,4242653.657,15558049.27,4241653.657,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90,10,3.76746E-05
4996,15557049.27,4241653.657,15558049.27,4240653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,90,9,5.21226E-06
4997,15557049.27,4240653.657,15558049.27,4239653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,90,8,1.87689E-05
4998,15557049.27,4239653.657,15558049.27,4238653.657,0 ,1 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,90,7,8.36349E-05
4999,15557049.27,4238653.657,15558049.27,4237653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,90,6,0
5017,15558049.27,4275653.657,15559049.27,4274653.657,0 ,5 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,6 ,0 ,1 ,91,43,0.000200132
5018,15558049.27,4274653.657,15559049.27,4273653.657,0 ,7 ,0 ,1 ,3 ,0 ,1 ,1 ,0 ,2 ,17 ,0 ,3 ,91,42,0.000447501
5019,15558049.27,4273653.657,15559049.27,4272653.657,0 ,2 ,0 ,1 ,4 ,1 ,1 ,0 ,0 ,7 ,11 ,0 ,9 ,91,41,0.000440332
5020,15558049.27,4272653.657,15559049.27,4271653.657,0 ,7 ,2 ,4 ,2 ,0 ,0 ,1 ,0 ,6 ,19 ,0 ,3 ,91,40,0.000592319
5021,15558049.27,4271653.657,15559049.27,4270653.657,0 ,9 ,1 ,3 ,2 ,1 ,1 ,0 ,0 ,6 ,33 ,0 ,2 ,91,39,0.0007663
5022,15558049.27,4270653.657,15559049.27,4269653.657,0 ,5 ,0 ,4 ,1 ,0 ,1 ,1 ,0 ,2 ,17 ,0 ,1 ,91,38,0.000419405
5023,15558049.27,4269653.657,15559049.27,4268653.657,0 ,3 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,1 ,18 ,0 ,1 ,91,37,0.000375933
5024,15558049.27,4268653.657,15559049.27,4267653.657,0 ,4 ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,1 ,4 ,0 ,0 ,91,36,0.000176749
5025,15558049.27,4267653.657,15559049.27,4266653.657,0 ,4 ,1 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,91,35,0.000195356
5026,15558049.27,4266653.657,15559049.27,4265653.657,0 ,7 ,2 ,9 ,3 ,0 ,2 ,1 ,0 ,6 ,43 ,0 ,0 ,91,34,0.000997036
5027,15558049.27,4265653.657,15559049.27,4264653.657,0 ,19 ,5 ,10 ,4 ,2 ,3 ,2 ,0 ,7 ,61 ,0 ,2 ,91,33,0.001505615
5028,15558049.27,4264653.657,15559049.27,4263653.657,0 ,14 ,2 ,9 ,5 ,2 ,1 ,0 ,0 ,13 ,54 ,0 ,3 ,91,32,0.00140438
5029,15558049.27,4263653.657,15559049.27,4262653.657,1 ,10 ,1 ,2 ,5 ,5 ,1 ,0 ,0 ,11 ,83 ,0 ,0 ,91,31,0.001545235
5030,15558049.27,4262653.657,15559049.27,4261653.657,0 ,4 ,2 ,7 ,2 ,0 ,1 ,0 ,0 ,7 ,78 ,0 ,0 ,91,30,0.001354341
5031,15558049.27,4261653.657,15559049.27,4260653.657,0 ,2 ,1 ,1 ,1 ,2 ,0 ,0 ,0 ,3 ,12 ,0 ,0 ,91,29,0.000286034
5032,15558049.27,4260653.657,15559049.27,4259653.657,0 ,30 ,5 ,80 ,18 ,30 ,5 ,4 ,0 ,39 ,95 ,0 ,1 ,91,28,0.004186394
5033,15558049.27,4259653.657,15559049.27,4258653.657,0 ,25 ,7 ,38 ,19 ,37 ,6 ,1 ,0 ,56 ,166 ,0 ,2 ,91,27,0.004661872
5034,15558049.27,4258653.657,15559049.27,4257653.657,1 ,46 ,30 ,38 ,30 ,49 ,3 ,6 ,1 ,67 ,133 ,2 ,9 ,91,26,0.005319596
5035,15558049.27,4257653.657,15559049.27,4256653.657,0 ,6 ,4 ,9 ,13 ,9 ,1 ,3 ,1 ,8 ,64 ,2 ,1 ,91,25,0.001551563
5036,15558049.27,4256653.657,15559049.27,4255653.657,1 ,13 ,6 ,17 ,23 ,21 ,2 ,4 ,0 ,26 ,267 ,4 ,3 ,91,24,0.00494961
5037,15558049.27,4255653.657,15559049.27,4254653.657,0 ,15 ,5 ,12 ,28 ,82 ,3 ,2 ,0 ,47 ,549 ,2 ,5 ,91,23,0.009063417
5038,15558049.27,4254653.657,15559049.27,4253653.657,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,0 ,2 ,14 ,0 ,0 ,91,22,0.000241841
5039,15558049.27,4253653.657,15559049.27,4252653.657,0 ,1 ,0 ,3 ,1 ,3 ,0 ,0 ,0 ,3 ,9 ,1 ,3 ,91,21,0.000275953
5040,15558049.27,4252653.657,15559049.27,4251653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,20,0
5041,15558049.27,4251653.657,15559049.27,4250653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,19,0
5042,15558049.27,4250653.657,15559049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,18,0
5043,15558049.27,4249653.657,15559049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,17,0
5044,15558049.27,4248653.657,15559049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,16,0
5045,15558049.27,4247653.657,15559049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,15,0
5046,15558049.27,4246653.657,15559049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,91,14,1.04245E-05
5047,15558049.27,4245653.657,15559049.27,4244653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,3 ,91,13,4.37614E-05
5048,15558049.27,4244653.657,15559049.27,4243653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,16 ,91,12,0.000117945
5049,15558049.27,4243653.657,15559049.27,4242653.657,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,4 ,4 ,0 ,1 ,91,11,0.000186285
5050,15558049.27,4242653.657,15559049.27,4241653.657,0 ,0 ,1 ,6 ,1 ,0 ,7 ,1 ,0 ,2 ,4 ,0 ,2 ,91,10,0.000270752
5051,15558049.27,4241653.657,15559049.27,4240653.657,0 ,2 ,0 ,12 ,4 ,0 ,2 ,2 ,0 ,2 ,3 ,0 ,2 ,91,9,0.000412466
5052,15558049.27,4240653.657,15559049.27,4239653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,8,0
5053,15558049.27,4239653.657,15559049.27,4238653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,7,0
5054,15558049.27,4238653.657,15559049.27,4237653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,1 ,0 ,91,6,4.08037E-05
5055,15558049.27,4237653.657,15559049.27,4236653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,91,5,0
5072,15559049.27,4275653.657,15560049.27,4274653.657,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,92,43,0.000155659
5073,15559049.27,4274653.657,15560049.27,4273653.657,0 ,7 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,2 ,20 ,0 ,0 ,92,42,0.000467343
5074,15559049.27,4273653.657,15560049.27,4272653.657,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,2 ,92,41,0.000120772
5075,15559049.27,4272653.657,15560049.27,4271653.657,0 ,5 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,3 ,12 ,0 ,1 ,92,40,0.000361075
5076,15559049.27,4271653.657,15560049.27,4270653.657,0 ,8 ,1 ,2 ,1 ,1 ,1 ,1 ,0 ,4 ,23 ,0 ,0 ,92,39,0.000546688
5077,15559049.27,4270653.657,15560049.27,4269653.657,0 ,10 ,2 ,3 ,1 ,1 ,1 ,0 ,0 ,4 ,21 ,0 ,2 ,92,38,0.000586072
5078,15559049.27,4269653.657,15560049.27,4268653.657,0 ,4 ,1 ,4 ,0 ,0 ,1 ,0 ,0 ,3 ,17 ,0 ,0 ,92,37,0.000407218
5079,15559049.27,4268653.657,15560049.27,4267653.657,0 ,7 ,2 ,3 ,2 ,0 ,3 ,1 ,0 ,5 ,16 ,0 ,1 ,92,36,0.000525671
5080,15559049.27,4267653.657,15560049.27,4266653.657,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,92,35,5.41119E-05
5081,15559049.27,4266653.657,15560049.27,4265653.657,0 ,5 ,4 ,5 ,3 ,1 ,2 ,0 ,0 ,5 ,17 ,0 ,1 ,92,34,0.000586405
5082,15559049.27,4265653.657,15560049.27,4264653.657,0 ,13 ,3 ,8 ,1 ,2 ,5 ,2 ,0 ,13 ,37 ,0 ,0 ,92,33,0.001099976
5083,15559049.27,4264653.657,15560049.27,4263653.657,0 ,17 ,5 ,9 ,10 ,0 ,3 ,4 ,0 ,23 ,53 ,0 ,3 ,92,32,0.001763568
5084,15559049.27,4263653.657,15560049.27,4262653.657,0 ,21 ,7 ,9 ,13 ,9 ,3 ,0 ,0 ,22 ,81 ,0 ,1 ,92,31,0.002243507
5085,15559049.27,4262653.657,15560049.27,4261653.657,0 ,4 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,3 ,21 ,0 ,0 ,92,30,0.00043617
5086,15559049.27,4261653.657,15560049.27,4260653.657,0 ,6 ,2 ,6 ,6 ,6 ,1 ,0 ,0 ,14 ,149 ,1 ,0 ,92,29,0.002483977
5087,15559049.27,4260653.657,15560049.27,4259653.657,0 ,37 ,20 ,86 ,73 ,47 ,2 ,6 ,0 ,73 ,364 ,0 ,4 ,92,28,0.009756774
5088,15559049.27,4259653.657,15560049.27,4258653.657,0 ,45 ,24 ,86 ,31 ,68 ,6 ,5 ,0 ,70 ,221 ,1 ,6 ,92,27,0.007264912
5089,15559049.27,4258653.657,15560049.27,4257653.657,1 ,60 ,95 ,82 ,52 ,64 ,11 ,12 ,2 ,88 ,231 ,7 ,6 ,92,26,0.009264089
5090,15559049.27,4257653.657,15560049.27,4256653.657,0 ,18 ,41 ,16 ,19 ,19 ,3 ,4 ,1 ,39 ,189 ,4 ,4 ,92,25,0.004617019
5091,15559049.27,4256653.657,15560049.27,4255653.657,0 ,41 ,30 ,39 ,51 ,62 ,8 ,17 ,1 ,73 ,205 ,13 ,7 ,92,24,0.006826753
5092,15559049.27,4255653.657,15560049.27,4254653.657,0 ,18 ,4 ,12 ,22 ,52 ,3 ,1 ,0 ,78 ,160 ,2 ,4 ,92,23,0.004483534
5093,15559049.27,4254653.657,15560049.27,4253653.657,0 ,4 ,0 ,2 ,8 ,5 ,1 ,0 ,0 ,31 ,57 ,0 ,3 ,92,22,0.001537989
5094,15559049.27,4253653.657,15560049.27,4252653.657,0 ,2 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,5 ,12 ,1 ,3 ,92,21,0.000347452
5095,15559049.27,4252653.657,15560049.27,4251653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,20,0
5096,15559049.27,4251653.657,15560049.27,4250653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,19,0
5097,15559049.27,4250653.657,15560049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,92,18,8.12868E-05
5098,15559049.27,4249653.657,15560049.27,4248653.657,0 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,1 ,12 ,0 ,0 ,92,17,0.000190916
5099,15559049.27,4248653.657,15560049.27,4247653.657,0 ,1 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,1 ,5 ,0 ,0 ,92,16,0.000157152
5100,15559049.27,4247653.657,15560049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,15,0
5101,15559049.27,4246653.657,15560049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,14,0
5102,15559049.27,4245653.657,15560049.27,4244653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,5 ,92,13,2.88278E-05
5103,15559049.27,4244653.657,15560049.27,4243653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,9 ,92,12,5.24433E-05
5104,15559049.27,4243653.657,15560049.27,4242653.657,0 ,1 ,0 ,6 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,92,11,0.000141921
5105,15559049.27,4242653.657,15560049.27,4241653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,10,0
5106,15559049.27,4241653.657,15560049.27,4240653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,9,0
5107,15559049.27,4240653.657,15560049.27,4239653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,8,0
5108,15559049.27,4239653.657,15560049.27,4238653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,7,0
5109,15559049.27,4238653.657,15560049.27,4237653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,92,6,1.3191E-05
5110,15559049.27,4237653.657,15560049.27,4236653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92,5,0
5128,15560049.27,4274653.657,15561049.27,4273653.657,0 ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,5 ,0 ,0 ,93,42,0.000151632
5129,15560049.27,4273653.657,15561049.27,4272653.657,0 ,6 ,2 ,2 ,0 ,0 ,1 ,0 ,0 ,2 ,14 ,0 ,3 ,93,41,0.000374148
5130,15560049.27,4272653.657,15561049.27,4271653.657,0 ,2 ,0 ,1 ,1 ,1 ,0 ,1 ,0 ,2 ,12 ,0 ,0 ,93,40,0.000256357
5131,15560049.27,4271653.657,15561049.27,4270653.657,0 ,7 ,0 ,3 ,2 ,1 ,1 ,1 ,0 ,3 ,32 ,0 ,1 ,93,39,0.000659893
5132,15560049.27,4270653.657,15561049.27,4269653.657,0 ,11 ,2 ,2 ,2 ,1 ,1 ,0 ,0 ,4 ,47 ,0 ,1 ,93,38,0.000927831
5133,15560049.27,4269653.657,15561049.27,4268653.657,0 ,5 ,0 ,4 ,1 ,0 ,2 ,0 ,0 ,5 ,27 ,0 ,0 ,93,37,0.000594475
5134,15560049.27,4268653.657,15561049.27,4267653.657,0 ,7 ,2 ,4 ,3 ,0 ,3 ,2 ,0 ,8 ,15 ,0 ,1 ,93,36,0.000604759
5135,15560049.27,4267653.657,15561049.27,4266653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93,35,2.07164E-05
5136,15560049.27,4266653.657,15561049.27,4265653.657,0 ,14 ,4 ,11 ,2 ,1 ,3 ,0 ,0 ,11 ,43 ,0 ,1 ,93,34,0.001226688
5137,15560049.27,4265653.657,15561049.27,4264653.657,0 ,12 ,2 ,5 ,1 ,1 ,0 ,2 ,0 ,6 ,65 ,0 ,1 ,93,33,0.001234475
5138,15560049.27,4264653.657,15561049.27,4263653.657,0 ,9 ,4 ,5 ,5 ,1 ,4 ,0 ,0 ,10 ,53 ,0 ,0 ,93,32,0.001229107
5139,15560049.27,4263653.657,15561049.27,4262653.657,0 ,12 ,6 ,8 ,5 ,1 ,5 ,2 ,0 ,28 ,57 ,0 ,3 ,93,31,0.001731455
5140,15560049.27,4262653.657,15561049.27,4261653.657,0 ,13 ,3 ,16 ,8 ,5 ,2 ,1 ,0 ,19 ,96 ,0 ,4 ,93,30,0.002240256
5141,15560049.27,4261653.657,15561049.27,4260653.657,0 ,27 ,9 ,40 ,16 ,19 ,5 ,4 ,1 ,51 ,94 ,0 ,3 ,93,29,0.003656337
5142,15560049.27,4260653.657,15561049.27,4259653.657,0 ,37 ,11 ,44 ,28 ,19 ,6 ,4 ,0 ,75 ,106 ,0 ,2 ,93,28,0.004694725
5143,15560049.27,4259653.657,15561049.27,4258653.657,0 ,28 ,10 ,35 ,20 ,43 ,5 ,2 ,0 ,91 ,140 ,3 ,6 ,93,27,0.005020175
5144,15560049.27,4258653.657,15561049.27,4257653.657,0 ,55 ,32 ,29 ,38 ,46 ,5 ,5 ,3 ,154 ,159 ,2 ,4 ,93,26,0.00726963
5145,15560049.27,4257653.657,15561049.27,4256653.657,0 ,36 ,13 ,31 ,27 ,57 ,3 ,1 ,0 ,84 ,215 ,8 ,6 ,93,25,0.006110581
5146,15560049.27,4256653.657,15561049.27,4255653.657,0 ,19 ,14 ,24 ,25 ,42 ,5 ,5 ,0 ,44 ,93 ,6 ,8 ,93,24,0.003495759
5147,15560049.27,4255653.657,15561049.27,4254653.657,1 ,8 ,2 ,5 ,3 ,6 ,0 ,0 ,0 ,15 ,31 ,2 ,2 ,93,23,0.000962704
5148,15560049.27,4254653.657,15561049.27,4253653.657,0 ,6 ,0 ,3 ,4 ,5 ,1 ,1 ,0 ,8 ,69 ,1 ,3 ,93,22,0.001264859
5149,15560049.27,4253653.657,15561049.27,4252653.657,0 ,4 ,1 ,1 ,3 ,3 ,0 ,0 ,0 ,3 ,13 ,0 ,1 ,93,21,0.00037485
5150,15560049.27,4252653.657,15561049.27,4251653.657,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,93,20,0.000100801
5151,15560049.27,4251653.657,15561049.27,4250653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,93,19,2.97308E-05
5152,15560049.27,4250653.657,15561049.27,4249653.657,0 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,93,18,0.00013859
5153,15560049.27,4249653.657,15561049.27,4248653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,93,17,8.47262E-05
5154,15560049.27,4248653.657,15561049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,3 ,3 ,93,16,3.89939E-05
5155,15560049.27,4247653.657,15561049.27,4246653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,4 ,93,15,5.7011E-05
5156,15560049.27,4246653.657,15561049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,93,14,2.76647E-06
5158,15560049.27,4244653.657,15561049.27,4243653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,93,12,5.21226E-06
5159,15560049.27,4243653.657,15561049.27,4242653.657,0 ,0 ,0 ,2 ,2 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,3 ,93,11,0.000128929
5160,15560049.27,4242653.657,15561049.27,4241653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93,10,0
5161,15560049.27,4241653.657,15561049.27,4240653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93,9,0
5162,15560049.27,4240653.657,15561049.27,4239653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,93,8,3.05704E-05
5163,15560049.27,4239653.657,15561049.27,4238653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,6 ,1 ,0 ,93,7,9.58927E-05
5164,15560049.27,4238653.657,15561049.27,4237653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93,6,0
5165,15560049.27,4237653.657,15561049.27,4236653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93,5,0
5183,15561049.27,4274653.657,15562049.27,4273653.657,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,94,42,8.44253E-05
5184,15561049.27,4273653.657,15562049.27,4272653.657,0 ,6 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,1 ,17 ,0 ,1 ,94,41,0.000360581
5185,15561049.27,4272653.657,15562049.27,4271653.657,0 ,6 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,4 ,85 ,0 ,1 ,94,40,0.00127543
5186,15561049.27,4271653.657,15562049.27,4270653.657,0 ,3 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,11 ,0 ,1 ,94,39,0.000231239
5187,15561049.27,4270653.657,15562049.27,4269653.657,0 ,3 ,1 ,2 ,3 ,0 ,1 ,0 ,0 ,1 ,43 ,0 ,0 ,94,38,0.000717447
5188,15561049.27,4269653.657,15562049.27,4268653.657,0 ,6 ,4 ,5 ,2 ,0 ,1 ,1 ,0 ,6 ,23 ,0 ,0 ,94,37,0.000662445
5189,15561049.27,4268653.657,15562049.27,4267653.657,0 ,3 ,3 ,2 ,3 ,0 ,4 ,1 ,0 ,9 ,20 ,0 ,1 ,94,36,0.000612585
5190,15561049.27,4267653.657,15562049.27,4266653.657,0 ,3 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,3 ,15 ,0 ,1 ,94,35,0.000355041
5191,15561049.27,4266653.657,15562049.27,4265653.657,0 ,5 ,2 ,4 ,2 ,0 ,2 ,1 ,0 ,4 ,12 ,0 ,1 ,94,34,0.000442473
5192,15561049.27,4265653.657,15562049.27,4264653.657,0 ,3 ,2 ,2 ,2 ,0 ,1 ,1 ,0 ,7 ,9 ,0 ,0 ,94,33,0.000384075
5193,15561049.27,4264653.657,15562049.27,4263653.657,0 ,7 ,2 ,4 ,2 ,1 ,1 ,2 ,0 ,8 ,57 ,0 ,2 ,94,32,0.001113607
5194,15561049.27,4263653.657,15562049.27,4262653.657,0 ,12 ,4 ,8 ,3 ,1 ,4 ,2 ,0 ,27 ,71 ,0 ,3 ,94,31,0.001818834
5195,15561049.27,4262653.657,15562049.27,4261653.657,1 ,11 ,1 ,9 ,3 ,5 ,6 ,1 ,0 ,29 ,105 ,0 ,1 ,94,30,0.002256458
5196,15561049.27,4261653.657,15562049.27,4260653.657,0 ,17 ,5 ,10 ,11 ,6 ,6 ,1 ,0 ,47 ,264 ,0 ,2 ,94,29,0.004901839
5197,15561049.27,4260653.657,15562049.27,4259653.657,0 ,16 ,11 ,14 ,10 ,12 ,7 ,3 ,0 ,50 ,95 ,1 ,4 ,94,28,0.002961509
5198,15561049.27,4259653.657,15562049.27,4258653.657,0 ,19 ,9 ,7 ,7 ,16 ,4 ,1 ,0 ,43 ,73 ,0 ,0 ,94,27,0.002360851
5199,15561049.27,4258653.657,15562049.27,4257653.657,0 ,14 ,2 ,13 ,4 ,6 ,3 ,2 ,0 ,33 ,39 ,0 ,1 ,94,26,0.001617858
